2021-04-06 00:00:00,2019-12-31 00:00:00,500101006,65051.88,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101009,21372.6,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101010,65051.88,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101011,15.757,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101012,1.0,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101013,21.365,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101014,19.446,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101015,255.647,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101017,258.202,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101024,328.547,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101025,6469.45,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101026,30.27,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101027,7635.6,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101028,35.726,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101029,-1166.15,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101030,-5.456,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101031,-1204.02,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101032,-5.671,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901001,2.198,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901002,109608.3,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901003,1695.72,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901004,119.664,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901005,624172.57,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901007,11555.27,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901008,4181.62,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901010,3.083,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901011,26.212,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901012,22.662,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901014,119.284,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901016,116.077,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901022,4.6,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901023,146.749,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901024,39110.3,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901025,35.682,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901026,36995.28,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901028,2115.02,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901029,1.93,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901030,2183.83,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901031,1.987,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901032,3556.9,
2021-04-06 00:00:00,2018-12-31 00:00:00,500901033,3.425,
